RegionID,RegionName,City,County,State,Metro,SizeRank,Month,ListingsPriceCutSeasAdj
66133,20009,Washington,District of Columbia,DC,Washington,42,2010-09,14.02829
66133,20009,Washington,District of Columbia,DC,Washington,42,2010-10,12.0523
66133,20009,Washington,District of Columbia,DC,Washington,42,2010-11,13.98885
66133,20009,Washington,District of Columbia,DC,Washington,42,2010-12,15.18178
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-01,13.25939
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-02,11.0637
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-03,17.58055
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-04,18.18758
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-05,20.24065
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-06,15.96376
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-07,14.73137
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-08,16.60648
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-09,12.10812
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-10,14.79425
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-11,12.9399
66133,20009,Washington,District of Columbia,DC,Washington,42,2011-12,11.79676
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-01,10.22492
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-02,11.85183
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-03,9.494484
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-04,7.16284
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-05,9.409161
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-06,10.55776
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-07,12.83925
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-08,12.23119
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-09,14.29475
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-10,9.307425
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-11,12.68349
66133,20009,Washington,District of Columbia,DC,Washington,42,2012-12,13.16565
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-01,13.40977
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-02,11.23037
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-03,12.99155
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-04,8.56844
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-05,9.353898
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-06,9.501688
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-07,14.94896
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-08,12.99217
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-09,12.65682
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-10,13.65195
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-11,13.66784
66133,20009,Washington,District of Columbia,DC,Washington,42,2013-12,10.47682
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-01,14.10241
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-02,13.35828
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-03,11.11637
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-04,14.95585
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-05,12.05872
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-06,13.22786
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-07,14.76169
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-08,15.00931
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-09,14.2141
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-10,17.33076
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-11,10.34176
66133,20009,Washington,District of Columbia,DC,Washington,42,2014-12,14.7298
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-01,15.51061
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-02,13.14341
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-03,13.31054
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-04,12.10535
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-05,12.08525
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-06,9.100387
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-07,11.42331
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-08,13.85484
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-09,11.87753
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-10,11.48412
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-11,14.44017
66133,20009,Washington,District of Columbia,DC,Washington,42,2015-12,12.185
66133,20009,Washington,District of Columbia,DC,Washington,42,2016-01,12.11944
66133,20009,Washington,District of Columbia,DC,Washington,42,2016-02,16.64972
66133,20009,Washington,District of Columbia,DC,Washington,42,2016-03,11.89025
66133,20009,Washington,District of Columbia,DC,Washington,42,2016-04,12.37545
66133,20009,Washington,District of Columbia,DC,Washington,42,2016-05,10.51403
66133,20009,Washington,District of Columbia,DC,Washington,42,2016-06,13.67777
66133,20009,Washington,District of Columbia,DC,Washington,42,2016-07,11.98092
66133,20009,Washington,District of Columbia,DC,Washington,42,2016-08,9.935404
66126,20002,Washington,District of Columbia,DC,Washington,50,2010-09,14.35932
66126,20002,Washington,District of Columbia,DC,Washington,50,2010-10,13.81141
66126,20002,Washington,District of Columbia,DC,Washington,50,2010-11,14.02438
66126,20002,Washington,District of Columbia,DC,Washington,50,2010-12,15.12111
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-01,13.03026
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-02,11.97888
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-03,14.13806
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-04,11.75512
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-05,10.82795
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-06,13.0092
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-07,13.4515
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-08,12.63886
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-09,10.51468
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-10,9.586128
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-11,12.38492
66126,20002,Washington,District of Columbia,DC,Washington,50,2011-12,8.792537
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-01,9.157188
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-02,10.9623
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-03,11.2554
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-04,12.18304
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-05,11.77317
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-06,11.50898
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-07,11.13446
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-08,10.02243
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-09,9.145131
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-10,9.526756
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-11,7.391842
66126,20002,Washington,District of Columbia,DC,Washington,50,2012-12,13.28128
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-01,11.9958
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-02,10.33117
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-03,9.972844
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-04,10.86005
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-05,9.308508
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-06,10.86621
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-07,10.11137
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-08,11.49347
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-09,13.41919
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-10,11.82439
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-11,13.89207
66126,20002,Washington,District of Columbia,DC,Washington,50,2013-12,10.6167
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-01,13.59639
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-02,11.45584
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-03,9.328339
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-04,10.2379
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-05,10.62113
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-06,11.96413
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-07,13.28946
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-08,15.26899
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-09,15.37129
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-10,10.62016
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-11,10.95455
66126,20002,Washington,District of Columbia,DC,Washington,50,2014-12,10.61928
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-01,12.6969
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-02,14.00134
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-03,12.82406
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-04,7.741264
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-05,10.51514
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-06,10.33939
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-07,10.65022
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-08,12.15877
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-09,8.975712
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-10,16.64481
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-11,13.59422
66126,20002,Washington,District of Columbia,DC,Washington,50,2015-12,13.96393
66126,20002,Washington,District of Columbia,DC,Washington,50,2016-01,13.45038
66126,20002,Washington,District of Columbia,DC,Washington,50,2016-02,17.24462
66126,20002,Washington,District of Columbia,DC,Washington,50,2016-03,12.88053
66126,20002,Washington,District of Columbia,DC,Washington,50,2016-04,16.95389
66126,20002,Washington,District of Columbia,DC,Washington,50,2016-05,18.44172
66126,20002,Washington,District of Columbia,DC,Washington,50,2016-06,18.51399
66126,20002,Washington,District of Columbia,DC,Washington,50,2016-07,15.79457
66126,20002,Washington,District of Columbia,DC,Washington,50,2016-08,17.01292
66135,20011,Washington,District of Columbia,DC,Washington,167,2010-09,18.50645
66135,20011,Washington,District of Columbia,DC,Washington,167,2010-10,21.72669
66135,20011,Washington,District of Columbia,DC,Washington,167,2010-11,14.35561
66135,20011,Washington,District of Columbia,DC,Washington,167,2010-12,16.65163
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-01,13.56709
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-02,16.89684
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-03,15.60939
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-04,16.38084
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-05,15.73794
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-06,16.89923
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-07,14.40703
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-08,11.56958
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-09,15.06123
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-10,12.29153
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-11,10.63433
66135,20011,Washington,District of Columbia,DC,Washington,167,2011-12,11.23905
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-01,10.02164
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-02,13.37674
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-03,14.00281
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-04,11.54658
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-05,13.84997
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-06,13.50352
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-07,12.34077
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-08,11.69886
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-09,10.08249
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-10,7.09003
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-11,13.46051
66135,20011,Washington,District of Columbia,DC,Washington,167,2012-12,12.07761
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-01,17.95944
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-02,13.93029
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-03,9.936544
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-04,10.00434
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-05,15.31512
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-06,9.63038
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-07,15.49166
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-08,15.11413
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-09,8.989056
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-10,12.62747
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-11,17.45336
66135,20011,Washington,District of Columbia,DC,Washington,167,2013-12,14.99332
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-01,12.70212
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-02,14.53544
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-03,16.0568
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-04,17.3002
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-05,15.44921
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-06,20.85845
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-07,23.70984
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-08,18.65053
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-09,20.34926
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-10,18.82829
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-11,14.99545
66135,20011,Washington,District of Columbia,DC,Washington,167,2014-12,17.20184
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-01,16.02742
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-02,11.95652
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-03,16.99577
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-04,11.57004
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-05,12.85623
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-06,13.67514
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-07,16.01014
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-08,19.18281
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-09,14.73785
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-10,15.44308
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-11,17.38855
66135,20011,Washington,District of Columbia,DC,Washington,167,2015-12,16.50917
66135,20011,Washington,District of Columbia,DC,Washington,167,2016-01,16.07605
66135,20011,Washington,District of Columbia,DC,Washington,167,2016-02,20.12099
66135,20011,Washington,District of Columbia,DC,Washington,167,2016-03,16.04826
66135,20011,Washington,District of Columbia,DC,Washington,167,2016-04,21.0869
66135,20011,Washington,District of Columbia,DC,Washington,167,2016-05,18.09095
66135,20011,Washington,District of Columbia,DC,Washington,167,2016-06,19.04239
66135,20011,Washington,District of Columbia,DC,Washington,167,2016-07,14.16906
66135,20011,Washington,District of Columbia,DC,Washington,167,2016-08,22.38417
66142,20019,Washington,District of Columbia,DC,Washington,227,2010-09,17.94615
66142,20019,Washington,District of Columbia,DC,Washington,227,2010-10,16.54939
66142,20019,Washington,District of Columbia,DC,Washington,227,2010-11,15.81197
66142,20019,Washington,District of Columbia,DC,Washington,227,2010-12,11.03612
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-01,17.71994
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-02,14.46752
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-03,17.50274
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-04,14.00205
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-05,12.46396
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-06,11.804
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-07,14.37993
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-08,10.58836
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-09,10.76332
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-10,13.0736
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-11,13.26765
66142,20019,Washington,District of Columbia,DC,Washington,227,2011-12,10.85463
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-01,11.99885
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-02,10.76218
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-03,12.75245
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-04,12.92782
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-05,12.79955
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-06,9.250627
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-07,11.8243
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-08,9.209232
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-09,9.600777
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-10,9.321841
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-11,8.009769
66142,20019,Washington,District of Columbia,DC,Washington,227,2012-12,12.53512
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-01,6.191317
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-02,12.07892
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-03,9.424979
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-04,11.00429
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-05,11.12381
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-06,11.73146
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-07,9.886793
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-08,14.07589
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-09,9.722469
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-10,11.01986
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-11,7.512647
66142,20019,Washington,District of Columbia,DC,Washington,227,2013-12,13.7451
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-01,12.92
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-02,11.29637
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-03,10.76032
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-04,8.708811
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-05,6.663532
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-06,11.85518
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-07,11.73278
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-08,15.163
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-09,12.78839
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-10,11.77119
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-11,13.46732
66142,20019,Washington,District of Columbia,DC,Washington,227,2014-12,11.67485
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-01,8.607983
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-02,10.53996
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-03,9.593654
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-04,7.467448
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-05,10.5166
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-06,11.17655
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-07,10.59863
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-08,10.91566
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-09,11.07734
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-10,9.799056
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-11,13.1021
66142,20019,Washington,District of Columbia,DC,Washington,227,2015-12,10.78007
66142,20019,Washington,District of Columbia,DC,Washington,227,2016-01,14.27523
66142,20019,Washington,District of Columbia,DC,Washington,227,2016-02,12.23399
66142,20019,Washington,District of Columbia,DC,Washington,227,2016-03,9.769754
66142,20019,Washington,District of Columbia,DC,Washington,227,2016-04,13.2531
66142,20019,Washington,District of Columbia,DC,Washington,227,2016-05,10.49945
66142,20019,Washington,District of Columbia,DC,Washington,227,2016-06,11.02283
66142,20019,Washington,District of Columbia,DC,Washington,227,2016-07,10.42857
66142,20019,Washington,District of Columbia,DC,Washington,227,2016-08,11.04849
66125,20001,Washington,District of Columbia,DC,Washington,352,2010-09,16.66345
66125,20001,Washington,District of Columbia,DC,Washington,352,2010-10,17.05128
