RegionID,RegionName,City,County,State,Metro,SizeRank,Month,ListingsPriceCutSeasAdj
66139,20016,Washington,District of Columbia,DC,Washington,2064,2010-11,16.32607
66139,20016,Washington,District of Columbia,DC,Washington,2064,2010-12,12.41063
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-01,14.0517
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-02,18.01305
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-03,12.89032
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-04,11.69379
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-05,17.44899
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-06,14.36008
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-07,11.45545
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-08,12.86536
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-09,11.6396
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-10,17.3187
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-11,9.39278
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-12,9.395363
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-01,13.49246
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-02,12.75006
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-03,13.43519
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-04,11.12236
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-05,11.81208
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-06,11.63229
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-07,10.15792
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-08,12.73964
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-09,10.08757
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-10,8.355901
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-11,10.31268
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-12,10.5764
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-01,7.483072
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-02,9.293839
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-03,10.15186
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-04,10.878
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-05,4.879545
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-06,13.65957
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-07,12.02606
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-08,8.660587
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-09,15.18268
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-10,11.37201
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-11,13.42944
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-12,9.804142
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-01,10.29916
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-02,8.817649
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-03,7.82668
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-04,7.536927
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-05,11.61401
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-06,8.90283
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-07,14.44229
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-08,9.587177
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-09,11.17717
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-10,11.08814
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-11,9.871249
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-12,15.4694
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-01,13.93116
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-02,12.36996
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-03,12.06615
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-04,12.80854
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-05,8.949819
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-06,8.75366
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-07,10.5558
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-08,13.49585
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-09,11.19717
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-10,11.84264
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-11,10.16968
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-12,11.81123
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-01,11.47214
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-02,10.60169
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-03,9.217028
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-04,13.79071
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-05,13.98815
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-06,12.54563
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-07,11.7554
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-08,14.27905
66127,20003,Washington,District of Columbia,DC,Washington,2278,2010-09,14.32656
66127,20003,Washington,District of Columbia,DC,Washington,2278,2010-10,14.35879
66127,20003,Washington,District of Columbia,DC,Washington,2278,2010-11,10.75563
66127,20003,Washington,District of Columbia,DC,Washington,2278,2010-12,14.50125
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-01,14.1195
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-02,15.06993
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-03,14.16135
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-04,12.95871
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-05,14.00085
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-06,9.342624
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-07,8.477128
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-08,4.953592
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-09,9.326565
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-10,10.25656
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-11,10.5846
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-12,9.261614
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-01,8.738171
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-02,13.52503
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-03,12.19748
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-04,16.33867
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-05,13.56915
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-06,17.34383
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-07,12.35004
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-08,10.75018
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-09,15.0851
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-10,11.69109
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-11,12.44256
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-12,8.105896
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-01,18.38263
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-02,9.758256
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-03,12.36709
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-04,7.04905
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-05,8.976379
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-06,13.74017
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-07,10.24486
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-08,15.70005
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-09,9.679405
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-10,9.876275
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-11,13.86701
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-12,15.15718
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-01,14.39506
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-02,9.673005
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-03,5.351278
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-04,6.751647
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-05,7.933082
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-06,11.37545
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-07,12.59735
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-08,16.89053
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-09,10.56717
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-10,11.45961
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-11,20.3519
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-12,11.99479
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-01,15.22864
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-02,15.19666
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-03,12.29377
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-04,10.9502
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-05,12.49751
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-06,13.31613
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-07,17.90595
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-08,16.2616
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-09,15.42547
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-10,16.44149
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-11,5.755631
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-12,14.43923
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-01,7.473534
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-02,12.96681
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-03,13.28415
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-04,12.26459
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-05,9.491192
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-06,9.86131
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-07,10.76826
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-08,11.6822
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-09,18.75653
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-10,16.22199
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-11,10.52435
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-12,12.84419
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-01,13.51916
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-02,14.21483
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-03,11.19401
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-04,12.57663
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-05,19.99549
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-06,19.81328
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-07,20.32016
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-08,17.09533
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-09,9.03431
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-10,9.313775
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-11,9.57197
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-12,15.79874
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-01,9.09759
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-02,13.19127
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-03,15.96761
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-04,10.00513
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-05,10.90185
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-06,11.57799
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-07,11.39912
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-08,17.60647
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-09,18.37774
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-10,12.80584
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-11,8.914693
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-12,10.45997
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-01,14.63463
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-02,18.89427
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-03,15.27682
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-04,11.5124
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-05,12.20194
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-06,7.199881
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-07,9.491717
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-08,18.07285
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-09,8.589865
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-10,10.09155
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-11,17.88812
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-12,10.43777
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-01,11.28044
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-02,10.47732
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-03,11.49431
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-04,9.89702
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-05,11.32202
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-06,8.958943
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-07,15.02254
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-08,7.072023
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-09,11.78458
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-10,14.11283
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-11,14.18735
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-12,18.00714
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-01,16.86867
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-02,14.83629
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-03,14.33669
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-04,10.06029
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-05,10.36383
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-06,15.98659
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-07,13.77254
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-08,12.91943
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-09,11.7163
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-10,16.05707
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-11,17.86026
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-12,11.7787
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-01,10.20201
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-02,9.750384
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-03,13.60634
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-04,24.21107
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-05,17.662
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-06,16.79304
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-07,15.81799
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-08,12.58212
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-09,12.65317
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-10,10.45293
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-11,8.865957
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-12,11.31095
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-01,10.03698
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-02,12.89721
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-03,11.81525
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-04,15.10539
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-05,9.822063
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-06,15.72467
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-07,12.65401
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-08,9.507459
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-09,10.90926
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-10,8.122278
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-11,13.36486
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-12,13.06658
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-01,9.44918
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-02,11.27667
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-03,10.14775
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-04,8.724138
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-05,13.46088
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-06,8.726219
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-07,10.64409
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-08,12.02641
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-09,7.983413
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-10,13.42283
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-11,8.532053
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-12,7.247116
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-01,9.236112
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-02,15.25883
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-03,7.822345
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-04,8.322819
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-05,9.110228
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-06,8.734573
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-07,10.75405
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-08,12.65502
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-09,11.78294
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-10,9.019378
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-11,14.90897
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-12,12.53832
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-01,16.80642
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-02,10.50148
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-03,11.35142
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-04,8.681169
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-05,13.42227
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-06,15.13991
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-07,12.75248
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-08,14.85735
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-09,16.19814
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-10,11.87722
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-11,10.00447
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-12,11.2484
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-01,13.62483
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-02,11.19648
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-03,11.50127
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-04,11.3555
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-05,13.00083
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-06,10.15479
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-07,10.74816
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-08,12.22501
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-09,11.05333
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-10,17.66439
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-11,14.86149
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-12,14.92745
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-01,14.29293
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-02,12.0777
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-03,15.01323
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-04,13.32966
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-05,10.13597
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-06,12.94225
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-07,12.04307
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-08,11.78545
