RegionID,RegionName,City,County,State,Metro,SizeRank,Month,MedianPriceCut
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-10,10300
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-11,14500
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-12,18999
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-01,30000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-02,11000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-03,13000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-04,24100
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-05,22400
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-06,20000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-07,25000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-08,20050
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-09,19800
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-10,20000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-11,24000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-12,10000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-01,15000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-02,40500
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-03,15000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-04,14300
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-05,21000
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-06,22500
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-07,11500
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-08,10500
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-09,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-10,17860.5
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-11,19950
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-12,13000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-01,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-02,100
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-03,200
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-04,100
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-05,200
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-06,4500
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-07,200
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-08,6000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-09,200
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-10,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-11,19999
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-12,18450
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-01,15050
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-02,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-03,5500
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-04,22500
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-05,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-06,1200
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-07,6500
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-08,21000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-09,30000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-10,15000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-11,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-12,11000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-01,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-02,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-03,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-04,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-05,25499.5
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-06,40000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-07,25100
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-08,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-09,8000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-10,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-11,17500
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-12,14550
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-01,21000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-02,24000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-03,15400
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-04,27495
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-05,14500
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-06,8750
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-07,15000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-08,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-09,22450
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-10,15100
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-11,17050
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-12,15000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-01,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-02,15000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-03,20500
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-04,25100
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-05,20100
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-06,22450.5
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-07,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-08,12450
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-09,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-10,10000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-11,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-12,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-01,22505
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-02,25000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-03,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-04,22500
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-05,12282.5
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-06,20000
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-07,15100
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-08,15250
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-09,50000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-10,43000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-11,48560
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-12,21500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-01,24000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-02,30000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-03,30000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-04,47500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-05,43000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-06,26000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-07,35550
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-08,32500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-09,57500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-10,29000.5
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-11,30000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-12,45000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-01,58000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-02,50000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-03,100000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-04,48000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-05,45000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-06,25000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-07,15500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-08,24000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-09,21000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-10,49100
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-11,37777.5
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-12,72550
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-01,30000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-02,25000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-03,22999.5
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-04,25000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-05,50500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-06,60000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-07,28000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-08,20000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-09,52000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-10,31000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-11,49775
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-12,13000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-01,15000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-02,36777.5
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-03,25000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-04,14702.5
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-05,25950
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-06,30000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-07,15000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-08,39001
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-09,30000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-10,20000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-11,12500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-12,14000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-01,24950
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-02,22550
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-03,25495
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-04,25000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-05,19500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-06,29223
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-07,30000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-08,26000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-09,25000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-10,25000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-11,25000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-12,20500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-01,26000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-02,35000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-03,26000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-04,34000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-05,27500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-06,28000
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-07,47500
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-08,49000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2010-09,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2010-10,17000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2010-11,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2010-12,12000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-01,23500
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-02,12500
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-03,15000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-04,10900
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-05,22000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-06,14000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-07,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-08,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-09,14549.5
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-10,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-11,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-12,10001
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-01,9550
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-02,16550
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-03,22500
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-04,11000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-05,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-06,12500
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-07,10000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-08,14000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-09,20900
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-10,22450
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-11,17000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-12,20100
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-01,19700
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-02,9950
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-03,50000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-04,19600
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-05,17725
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-06,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-07,14000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-08,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-09,27000.5
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-10,15000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-11,30000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-12,25000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-01,10000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-02,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-03,19901
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-04,24000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-05,15500
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-06,12495
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-07,23900
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-08,30000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-09,14999.5
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-10,20099
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-11,15000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-12,25000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-01,12590
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-02,24100
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-03,12050
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-04,14000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-05,14550.5
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-06,25000.5
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-07,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-08,14500
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-09,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-10,23950
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-11,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-12,14975
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-01,11000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-02,25000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-03,22000.5
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-04,30000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-05,25000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-06,20000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-07,18000
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-08,34000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-09,30000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-10,13500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-11,35000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-12,17700
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-01,15000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-02,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-03,39000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-04,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-05,15000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-06,15000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-07,16000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-08,15000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-09,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-10,26000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-11,16050
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-12,15000.5
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-01,19000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-02,13000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-03,22250
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-04,35250
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-05,16300
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-06,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-07,19100
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-08,21000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-09,17500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-10,11160
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-11,15000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-12,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-01,38000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-02,55000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-03,38444.5
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-04,15000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-05,24900
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-06,24500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-07,37000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-08,17500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-09,14500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-10,23000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-11,22050
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-12,11276.5
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-01,10000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-02,39000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-03,90000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-04,19100
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-05,25950
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-06,15500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-07,19000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-08,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-09,13500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-10,22000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-11,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-12,5050
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-01,40000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-02,80000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-03,14500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-04,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-05,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-06,24100
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-07,19500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-08,10000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-09,11000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-10,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-11,10000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-12,25800
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-01,25000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-02,23000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-03,55100
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-04,20500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-05,26000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-06,34950
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-07,13000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-08,20000
