RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianListingPrice
20009,Washington,DC,Washington,District of Columbia,32,2010-01,
20009,Washington,DC,Washington,District of Columbia,32,2010-02,
20009,Washington,DC,Washington,District of Columbia,32,2010-03,
20009,Washington,DC,Washington,District of Columbia,32,2010-04,
20009,Washington,DC,Washington,District of Columbia,32,2010-05,
20009,Washington,DC,Washington,District of Columbia,32,2010-06,
20009,Washington,DC,Washington,District of Columbia,32,2010-07,
20009,Washington,DC,Washington,District of Columbia,32,2010-08,
20009,Washington,DC,Washington,District of Columbia,32,2010-09,
20009,Washington,DC,Washington,District of Columbia,32,2010-10,
20009,Washington,DC,Washington,District of Columbia,32,2010-11,
20009,Washington,DC,Washington,District of Columbia,32,2010-12,
20009,Washington,DC,Washington,District of Columbia,32,2011-01,
20009,Washington,DC,Washington,District of Columbia,32,2011-02,
20009,Washington,DC,Washington,District of Columbia,32,2011-03,
20009,Washington,DC,Washington,District of Columbia,32,2011-04,
20009,Washington,DC,Washington,District of Columbia,32,2011-05,
20009,Washington,DC,Washington,District of Columbia,32,2011-06,
20009,Washington,DC,Washington,District of Columbia,32,2011-07,
20009,Washington,DC,Washington,District of Columbia,32,2011-08,
20009,Washington,DC,Washington,District of Columbia,32,2011-09,425000
20009,Washington,DC,Washington,District of Columbia,32,2011-10,425000
20009,Washington,DC,Washington,District of Columbia,32,2011-11,435000
20009,Washington,DC,Washington,District of Columbia,32,2011-12,455900
20009,Washington,DC,Washington,District of Columbia,32,2012-01,459000
20009,Washington,DC,Washington,District of Columbia,32,2012-02,449700
20009,Washington,DC,Washington,District of Columbia,32,2012-03,439000
20009,Washington,DC,Washington,District of Columbia,32,2012-04,432500
20009,Washington,DC,Washington,District of Columbia,32,2012-05,412500
20009,Washington,DC,Washington,District of Columbia,32,2012-06,399948.5
20009,Washington,DC,Washington,District of Columbia,32,2012-07,419000
20009,Washington,DC,Washington,District of Columbia,32,2012-08,395000
20009,Washington,DC,Washington,District of Columbia,32,2012-09,399500
20009,Washington,DC,Washington,District of Columbia,32,2012-10,425000
20009,Washington,DC,Washington,District of Columbia,32,2012-11,442450
20009,Washington,DC,Washington,District of Columbia,32,2012-12,430000
20009,Washington,DC,Washington,District of Columbia,32,2013-01,419000
20009,Washington,DC,Washington,District of Columbia,32,2013-02,449450
20009,Washington,DC,Washington,District of Columbia,32,2013-03,442900
20009,Washington,DC,Washington,District of Columbia,32,2013-04,449949.5
20009,Washington,DC,Washington,District of Columbia,32,2013-05,499000
20009,Washington,DC,Washington,District of Columbia,32,2013-06,495000
20009,Washington,DC,Washington,District of Columbia,32,2013-07,474950
20009,Washington,DC,Washington,District of Columbia,32,2013-08,475000
20009,Washington,DC,Washington,District of Columbia,32,2013-09,461950
20009,Washington,DC,Washington,District of Columbia,32,2013-10,495000
20009,Washington,DC,Washington,District of Columbia,32,2013-11,474900
20009,Washington,DC,Washington,District of Columbia,32,2013-12,464000
20009,Washington,DC,Washington,District of Columbia,32,2014-01,419500
20009,Washington,DC,Washington,District of Columbia,32,2014-02,479000
20009,Washington,DC,Washington,District of Columbia,32,2014-03,459000
20009,Washington,DC,Washington,District of Columbia,32,2014-04,470000
20009,Washington,DC,Washington,District of Columbia,32,2014-05,450000
20009,Washington,DC,Washington,District of Columbia,32,2014-06,449000
20009,Washington,DC,Washington,District of Columbia,32,2014-07,439000
20009,Washington,DC,Washington,District of Columbia,32,2014-08,419000
20009,Washington,DC,Washington,District of Columbia,32,2014-09,442400
20009,Washington,DC,Washington,District of Columbia,32,2014-10,439900
20009,Washington,DC,Washington,District of Columbia,32,2014-11,459000
20009,Washington,DC,Washington,District of Columbia,32,2014-12,459000
20009,Washington,DC,Washington,District of Columbia,32,2015-01,444500
20009,Washington,DC,Washington,District of Columbia,32,2015-02,439000
20009,Washington,DC,Washington,District of Columbia,32,2015-03,437000
20009,Washington,DC,Washington,District of Columbia,32,2015-04,475000
20009,Washington,DC,Washington,District of Columbia,32,2015-05,489000
20009,Washington,DC,Washington,District of Columbia,32,2015-06,490000
20009,Washington,DC,Washington,District of Columbia,32,2015-07,479900
20009,Washington,DC,Washington,District of Columbia,32,2015-08,489900
20009,Washington,DC,Washington,District of Columbia,32,2015-09,499999.5
20009,Washington,DC,Washington,District of Columbia,32,2015-10,510000
20009,Washington,DC,Washington,District of Columbia,32,2015-11,508000
20009,Washington,DC,Washington,District of Columbia,32,2015-12,499949.5
20009,Washington,DC,Washington,District of Columbia,32,2016-01,499700
20009,Washington,DC,Washington,District of Columbia,32,2016-02,534500
20009,Washington,DC,Washington,District of Columbia,32,2016-03,500000
20009,Washington,DC,Washington,District of Columbia,32,2016-04,519950
20009,Washington,DC,Washington,District of Columbia,32,2016-05,490000
20009,Washington,DC,Washington,District of Columbia,32,2016-06,529450
20009,Washington,DC,Washington,District of Columbia,32,2016-07,549500
20009,Washington,DC,Washington,District of Columbia,32,2016-08,579000
20002,Washington,DC,Washington,District of Columbia,39,2010-01,
20002,Washington,DC,Washington,District of Columbia,39,2010-02,
20002,Washington,DC,Washington,District of Columbia,39,2010-03,
20002,Washington,DC,Washington,District of Columbia,39,2010-04,
20002,Washington,DC,Washington,District of Columbia,39,2010-05,
20002,Washington,DC,Washington,District of Columbia,39,2010-06,
20002,Washington,DC,Washington,District of Columbia,39,2010-07,
20002,Washington,DC,Washington,District of Columbia,39,2010-08,
20002,Washington,DC,Washington,District of Columbia,39,2010-09,
20002,Washington,DC,Washington,District of Columbia,39,2010-10,
20002,Washington,DC,Washington,District of Columbia,39,2010-11,
20002,Washington,DC,Washington,District of Columbia,39,2010-12,
20002,Washington,DC,Washington,District of Columbia,39,2011-01,
20002,Washington,DC,Washington,District of Columbia,39,2011-02,
20002,Washington,DC,Washington,District of Columbia,39,2011-03,
20002,Washington,DC,Washington,District of Columbia,39,2011-04,
20002,Washington,DC,Washington,District of Columbia,39,2011-05,
20002,Washington,DC,Washington,District of Columbia,39,2011-06,
20002,Washington,DC,Washington,District of Columbia,39,2011-07,
20002,Washington,DC,Washington,District of Columbia,39,2011-08,
20002,Washington,DC,Washington,District of Columbia,39,2011-09,
20002,Washington,DC,Washington,District of Columbia,39,2011-10,
20002,Washington,DC,Washington,District of Columbia,39,2011-11,
20002,Washington,DC,Washington,District of Columbia,39,2011-12,
20002,Washington,DC,Washington,District of Columbia,39,2012-01,
20002,Washington,DC,Washington,District of Columbia,39,2012-02,
20002,Washington,DC,Washington,District of Columbia,39,2012-03,
20002,Washington,DC,Washington,District of Columbia,39,2012-04,
20002,Washington,DC,Washington,District of Columbia,39,2012-05,
20002,Washington,DC,Washington,District of Columbia,39,2012-06,
20002,Washington,DC,Washington,District of Columbia,39,2012-07,
20002,Washington,DC,Washington,District of Columbia,39,2012-08,
20002,Washington,DC,Washington,District of Columbia,39,2012-09,
20002,Washington,DC,Washington,District of Columbia,39,2012-10,
20002,Washington,DC,Washington,District of Columbia,39,2012-11,
20002,Washington,DC,Washington,District of Columbia,39,2012-12,
20002,Washington,DC,Washington,District of Columbia,39,2013-01,
20002,Washington,DC,Washington,District of Columbia,39,2013-02,
20002,Washington,DC,Washington,District of Columbia,39,2013-03,
20002,Washington,DC,Washington,District of Columbia,39,2013-04,
20002,Washington,DC,Washington,District of Columbia,39,2013-05,
20002,Washington,DC,Washington,District of Columbia,39,2013-06,
20002,Washington,DC,Washington,District of Columbia,39,2013-07,
20002,Washington,DC,Washington,District of Columbia,39,2013-08,
20002,Washington,DC,Washington,District of Columbia,39,2013-09,
20002,Washington,DC,Washington,District of Columbia,39,2013-10,
20002,Washington,DC,Washington,District of Columbia,39,2013-11,489000
20002,Washington,DC,Washington,District of Columbia,39,2013-12,499000
20002,Washington,DC,Washington,District of Columbia,39,2014-01,475000
20002,Washington,DC,Washington,District of Columbia,39,2014-02,475000
20002,Washington,DC,Washington,District of Columbia,39,2014-03,481900
20002,Washington,DC,Washington,District of Columbia,39,2014-04,479500
20002,Washington,DC,Washington,District of Columbia,39,2014-05,485000
20002,Washington,DC,Washington,District of Columbia,39,2014-06,509900
20002,Washington,DC,Washington,District of Columbia,39,2014-07,522400
20002,Washington,DC,Washington,District of Columbia,39,2014-08,515950
20002,Washington,DC,Washington,District of Columbia,39,2014-09,535000
20002,Washington,DC,Washington,District of Columbia,39,2014-10,540000
20002,Washington,DC,Washington,District of Columbia,39,2014-11,499999
20002,Washington,DC,Washington,District of Columbia,39,2014-12,498500
20002,Washington,DC,Washington,District of Columbia,39,2015-01,499000
20002,Washington,DC,Washington,District of Columbia,39,2015-02,499000
20002,Washington,DC,Washington,District of Columbia,39,2015-03,479950
20002,Washington,DC,Washington,District of Columbia,39,2015-04,475000
20002,Washington,DC,Washington,District of Columbia,39,2015-05,489000
20002,Washington,DC,Washington,District of Columbia,39,2015-06,509900
20002,Washington,DC,Washington,District of Columbia,39,2015-07,499000
20002,Washington,DC,Washington,District of Columbia,39,2015-08,498500
20002,Washington,DC,Washington,District of Columbia,39,2015-09,525000
20002,Washington,DC,Washington,District of Columbia,39,2015-10,509800
20002,Washington,DC,Washington,District of Columbia,39,2015-11,507175
20002,Washington,DC,Washington,District of Columbia,39,2015-12,499000
20002,Washington,DC,Washington,District of Columbia,39,2016-01,525000
20002,Washington,DC,Washington,District of Columbia,39,2016-02,525000
20002,Washington,DC,Washington,District of Columbia,39,2016-03,577000
20002,Washington,DC,Washington,District of Columbia,39,2016-04,575000
20002,Washington,DC,Washington,District of Columbia,39,2016-05,559000
20002,Washington,DC,Washington,District of Columbia,39,2016-06,552500
20002,Washington,DC,Washington,District of Columbia,39,2016-07,594000
20002,Washington,DC,Washington,District of Columbia,39,2016-08,594000
20011,Washington,DC,Washington,District of Columbia,140,2010-01,
20011,Washington,DC,Washington,District of Columbia,140,2010-02,
20011,Washington,DC,Washington,District of Columbia,140,2010-03,
20011,Washington,DC,Washington,District of Columbia,140,2010-04,
20011,Washington,DC,Washington,District of Columbia,140,2010-05,
20011,Washington,DC,Washington,District of Columbia,140,2010-06,
20011,Washington,DC,Washington,District of Columbia,140,2010-07,
20011,Washington,DC,Washington,District of Columbia,140,2010-08,
20011,Washington,DC,Washington,District of Columbia,140,2010-09,
20011,Washington,DC,Washington,District of Columbia,140,2010-10,
20011,Washington,DC,Washington,District of Columbia,140,2010-11,
20011,Washington,DC,Washington,District of Columbia,140,2010-12,
20011,Washington,DC,Washington,District of Columbia,140,2011-01,
20011,Washington,DC,Washington,District of Columbia,140,2011-02,
20011,Washington,DC,Washington,District of Columbia,140,2011-03,
20011,Washington,DC,Washington,District of Columbia,140,2011-04,
20011,Washington,DC,Washington,District of Columbia,140,2011-05,
20011,Washington,DC,Washington,District of Columbia,140,2011-06,
20011,Washington,DC,Washington,District of Columbia,140,2011-07,
20011,Washington,DC,Washington,District of Columbia,140,2011-08,
20011,Washington,DC,Washington,District of Columbia,140,2011-09,
20011,Washington,DC,Washington,District of Columbia,140,2011-10,
20011,Washington,DC,Washington,District of Columbia,140,2011-11,
20011,Washington,DC,Washington,District of Columbia,140,2011-12,
20011,Washington,DC,Washington,District of Columbia,140,2012-01,
20011,Washington,DC,Washington,District of Columbia,140,2012-02,
20011,Washington,DC,Washington,District of Columbia,140,2012-03,
20011,Washington,DC,Washington,District of Columbia,140,2012-04,
20011,Washington,DC,Washington,District of Columbia,140,2012-05,
20011,Washington,DC,Washington,District of Columbia,140,2012-06,
20011,Washington,DC,Washington,District of Columbia,140,2012-07,
20011,Washington,DC,Washington,District of Columbia,140,2012-08,
20011,Washington,DC,Washington,District of Columbia,140,2012-09,
20011,Washington,DC,Washington,District of Columbia,140,2012-10,
20011,Washington,DC,Washington,District of Columbia,140,2012-11,
20011,Washington,DC,Washington,District of Columbia,140,2012-12,
20011,Washington,DC,Washington,District of Columbia,140,2013-01,
20011,Washington,DC,Washington,District of Columbia,140,2013-02,
20011,Washington,DC,Washington,District of Columbia,140,2013-03,
20011,Washington,DC,Washington,District of Columbia,140,2013-04,
20011,Washington,DC,Washington,District of Columbia,140,2013-05,
20011,Washington,DC,Washington,District of Columbia,140,2013-06,
20011,Washington,DC,Washington,District of Columbia,140,2013-07,
20011,Washington,DC,Washington,District of Columbia,140,2013-08,
20011,Washington,DC,Washington,District of Columbia,140,2013-09,
20011,Washington,DC,Washington,District of Columbia,140,2013-10,
20011,Washington,DC,Washington,District of Columbia,140,2013-11,519000
20011,Washington,DC,Washington,District of Columbia,140,2013-12,499900
20011,Washington,DC,Washington,District of Columbia,140,2014-01,499000
20011,Washington,DC,Washington,District of Columbia,140,2014-02,474950
20011,Washington,DC,Washington,District of Columbia,140,2014-03,499949.5
20011,Washington,DC,Washington,District of Columbia,140,2014-04,499450
20011,Washington,DC,Washington,District of Columbia,140,2014-05,519900
20011,Washington,DC,Washington,District of Columbia,140,2014-06,499900
20011,Washington,DC,Washington,District of Columbia,140,2014-07,487000
20011,Washington,DC,Washington,District of Columbia,140,2014-08,477500
20011,Washington,DC,Washington,District of Columbia,140,2014-09,474787
20011,Washington,DC,Washington,District of Columbia,140,2014-10,472000
20011,Washington,DC,Washington,District of Columbia,140,2014-11,482500
20011,Washington,DC,Washington,District of Columbia,140,2014-12,465000
20011,Washington,DC,Washington,District of Columbia,140,2015-01,482473.5
20011,Washington,DC,Washington,District of Columbia,140,2015-02,479450
20011,Washington,DC,Washington,District of Columbia,140,2015-03,489000
20011,Washington,DC,Washington,District of Columbia,140,2015-04,499900
20011,Washington,DC,Washington,District of Columbia,140,2015-05,514990
20011,Washington,DC,Washington,District of Columbia,140,2015-06,499000
20011,Washington,DC,Washington,District of Columbia,140,2015-07,489000
20011,Washington,DC,Washington,District of Columbia,140,2015-08,498750
20011,Washington,DC,Washington,District of Columbia,140,2015-09,497500
20011,Washington,DC,Washington,District of Columbia,140,2015-10,549325
20011,Washington,DC,Washington,District of Columbia,140,2015-11,539900
20011,Washington,DC,Washington,District of Columbia,140,2015-12,549775
20011,Washington,DC,Washington,District of Columbia,140,2016-01,575000
20011,Washington,DC,Washington,District of Columbia,140,2016-02,549950
20011,Washington,DC,Washington,District of Columbia,140,2016-03,549000
20011,Washington,DC,Washington,District of Columbia,140,2016-04,589449.5
20011,Washington,DC,Washington,District of Columbia,140,2016-05,579999
20011,Washington,DC,Washington,District of Columbia,140,2016-06,575000
20011,Washington,DC,Washington,District of Columbia,140,2016-07,599000
20011,Washington,DC,Washington,District of Columbia,140,2016-08,589000
20019,Washington,DC,Washington,District of Columbia,196,2010-01,
20019,Washington,DC,Washington,District of Columbia,196,2010-02,
20019,Washington,DC,Washington,District of Columbia,196,2010-03,
20019,Washington,DC,Washington,District of Columbia,196,2010-04,
20019,Washington,DC,Washington,District of Columbia,196,2010-05,
20019,Washington,DC,Washington,District of Columbia,196,2010-06,
20019,Washington,DC,Washington,District of Columbia,196,2010-07,
20019,Washington,DC,Washington,District of Columbia,196,2010-08,
20019,Washington,DC,Washington,District of Columbia,196,2010-09,
20019,Washington,DC,Washington,District of Columbia,196,2010-10,
20019,Washington,DC,Washington,District of Columbia,196,2010-11,
20019,Washington,DC,Washington,District of Columbia,196,2010-12,
20019,Washington,DC,Washington,District of Columbia,196,2011-01,
20019,Washington,DC,Washington,District of Columbia,196,2011-02,
20019,Washington,DC,Washington,District of Columbia,196,2011-03,
20019,Washington,DC,Washington,District of Columbia,196,2011-04,
20019,Washington,DC,Washington,District of Columbia,196,2011-05,
20019,Washington,DC,Washington,District of Columbia,196,2011-06,
20019,Washington,DC,Washington,District of Columbia,196,2011-07,
20019,Washington,DC,Washington,District of Columbia,196,2011-08,
20019,Washington,DC,Washington,District of Columbia,196,2011-09,
20019,Washington,DC,Washington,District of Columbia,196,2011-10,
20019,Washington,DC,Washington,District of Columbia,196,2011-11,
20019,Washington,DC,Washington,District of Columbia,196,2011-12,
20019,Washington,DC,Washington,District of Columbia,196,2012-01,
20019,Washington,DC,Washington,District of Columbia,196,2012-02,
20019,Washington,DC,Washington,District of Columbia,196,2012-03,
20019,Washington,DC,Washington,District of Columbia,196,2012-04,
20019,Washington,DC,Washington,District of Columbia,196,2012-05,
20019,Washington,DC,Washington,District of Columbia,196,2012-06,
20019,Washington,DC,Washington,District of Columbia,196,2012-07,
20019,Washington,DC,Washington,District of Columbia,196,2012-08,
20019,Washington,DC,Washington,District of Columbia,196,2012-09,
20019,Washington,DC,Washington,District of Columbia,196,2012-10,
20019,Washington,DC,Washington,District of Columbia,196,2012-11,
20019,Washington,DC,Washington,District of Columbia,196,2012-12,
20019,Washington,DC,Washington,District of Columbia,196,2013-01,
20019,Washington,DC,Washington,District of Columbia,196,2013-02,
20019,Washington,DC,Washington,District of Columbia,196,2013-03,
20019,Washington,DC,Washington,District of Columbia,196,2013-04,
20019,Washington,DC,Washington,District of Columbia,196,2013-05,
20019,Washington,DC,Washington,District of Columbia,196,2013-06,
20019,Washington,DC,Washington,District of Columbia,196,2013-07,
20019,Washington,DC,Washington,District of Columbia,196,2013-08,
20019,Washington,DC,Washington,District of Columbia,196,2013-09,190000
20019,Washington,DC,Washington,District of Columbia,196,2013-10,181500
20019,Washington,DC,Washington,District of Columbia,196,2013-11,190000
20019,Washington,DC,Washington,District of Columbia,196,2013-12,192500
20019,Washington,DC,Washington,District of Columbia,196,2014-01,192500
20019,Washington,DC,Washington,District of Columbia,196,2014-02,189500
20019,Washington,DC,Washington,District of Columbia,196,2014-03,192250
20019,Washington,DC,Washington,District of Columbia,196,2014-04,197500
20019,Washington,DC,Washington,District of Columbia,196,2014-05,197500
20019,Washington,DC,Washington,District of Columbia,196,2014-06,189900
20019,Washington,DC,Washington,District of Columbia,196,2014-07,193500
20019,Washington,DC,Washington,District of Columbia,196,2014-08,213500
20019,Washington,DC,Washington,District of Columbia,196,2014-09,204150
20019,Washington,DC,Washington,District of Columbia,196,2014-10,205450
20019,Washington,DC,Washington,District of Columbia,196,2014-11,207000
20019,Washington,DC,Washington,District of Columbia,196,2014-12,204900
20019,Washington,DC,Washington,District of Columbia,196,2015-01,199999
20019,Washington,DC,Washington,District of Columbia,196,2015-02,200000
20019,Washington,DC,Washington,District of Columbia,196,2015-03,205000
20019,Washington,DC,Washington,District of Columbia,196,2015-04,219900
20019,Washington,DC,Washington,District of Columbia,196,2015-05,220000
20019,Washington,DC,Washington,District of Columbia,196,2015-06,220000
20019,Washington,DC,Washington,District of Columbia,196,2015-07,215000
20019,Washington,DC,Washington,District of Columbia,196,2015-08,210000
20019,Washington,DC,Washington,District of Columbia,196,2015-09,226000
20019,Washington,DC,Washington,District of Columbia,196,2015-10,235000
20019,Washington,DC,Washington,District of Columbia,196,2015-11,230000
20019,Washington,DC,Washington,District of Columbia,196,2015-12,235000
20019,Washington,DC,Washington,District of Columbia,196,2016-01,248700
20019,Washington,DC,Washington,District of Columbia,196,2016-02,265000
20019,Washington,DC,Washington,District of Columbia,196,2016-03,262449.5
20019,Washington,DC,Washington,District of Columbia,196,2016-04,250000
20019,Washington,DC,Washington,District of Columbia,196,2016-05,255000
20019,Washington,DC,Washington,District of Columbia,196,2016-06,264999.5
20019,Washington,DC,Washington,District of Columbia,196,2016-07,267499
20019,Washington,DC,Washington,District of Columbia,196,2016-08,266500
20001,Washington,DC,Washington,District of Columbia,317,2010-01,
20001,Washington,DC,Washington,District of Columbia,317,2010-02,
20001,Washington,DC,Washington,District of Columbia,317,2010-03,
